created_at,text,username,screen_name,verified,followers_count,TOXICITY,INSULT,PROFANITY,THREAT,SEXUALLY_EXPLICIT
Thu Dec 02 15:39:55 +0000 2021,anywayyyyyy I #MAMAVOTE for #txt,𝙗𝙚𝙤𝙢𝙝𝙤𝙤𝙣😈 | SAINT LAURENT,jihbeom_,False,57,0.396462,0.33028218,0.30891684,0.30007958,0.20561357
Thu Dec 02 15:39:55 +0000 2021,Once you realize you control yo life and all the outcome good to bad everything becomes a lot more simpler,Robby Anderson,chosen1ra,True,40401,0.34041762,0.2364082,0.12420959,0.4909741,0.050598655
Thu Dec 02 15:39:55 +0000 2021,@wearesmrt @KatrinaPierson If you can't afford 12 dollars for a back of condoms is it the best idea to engauge in an act that could result in having to support a life for 18 years?,chris,venomsspider,False,141,0.18094432,0.095378295,0.17435856,0.10194667,0.5240534
Thu Dec 02 15:39:55 +0000 2021,"I will brighten up someone's day and send them 1$ETH ($4418 at the time of writing). You must follow me, retweet this post and comment ""done"" I will pick a winner within 24hrs. I wish you all a wonderful day  https://t.co/uJTJJxq5Js",Tre,TreAmino,False,115,0.07175249,0.036363263,0.023794819,0.20475192,0.044345792
Thu Dec 02 15:39:55 +0000 2021,"Eh? D--Did I doze off again...? Thanks for waking me up.What a rare view. These flowers are beautiful, right?It's soothing to take a break here... But I somehow dozed off again.I still have work to do... Let's sit here for a while and then head off.#GenshinImpact #Ganyu https://t.co/CbCLxpssK1",Luis Arato🐉🐔🔎⚔🔮🎲🪐⏳,UltimateOwO,False,63,0.10260717,0.06483003,0.06330706,0.17053154,0.052942295
Thu Dec 02 15:39:55 +0000 2021,@TH0TY0NG Idk why I didn't recognise her lmao,vanilla nini 🍑 | 🐻,tyongie_tyo,False,902,0.24073948,0.16640307,0.22615156,0.19225048,0.13511993
Thu Dec 02 15:39:55 +0000 2021,"i think i would give my actual literal left arm to hear dream team, q, karl, bbh, corpse, and wilbur do a dramatic reading of this",katrina ²⁷,rainbowdwt,False,253,0.31089434,0.17727801,0.20085192,0.573396,0.16967902
Thu Dec 02 15:39:55 +0000 2021,this is a deleted scene from sacrifice BTW,hafsa,meansamgirl,False,465,0.12800308,0.06573503,0.09316672,0.31197804,0.097965986
Thu Dec 02 15:39:55 +0000 2021,I nominate #AyeshaSingh as IIFTA RISING TALENT OF THE YEAR andIIFTA ACTRESS OF THE YEAR as #SaiJoshi in Ghkkpm#iiftawards #iiftawards2021 @iiftawards21@iiftaawards#iiftarisingtalentoftheyear#IIFTAActressoftheyear#iiftaactressoftheyear#iiftaawards2021@iifta#iifta https://t.co/JQPiM4shEQ,Sonia,ayesha19291929,False,16,0.12278884,0.124155775,0.21505354,0.10788856,0.05687912
Thu Dec 02 15:39:55 +0000 2021,@LollyDamesXXX I dream that I will meet you once and fuck,Mr.STUD 🇮🇳,Bipin432,False,69,0.9399846,0.62641656,0.957844,0.6886361,0.93873084
Thu Dec 02 15:39:55 +0000 2021,$10 | 135.000 IDR in 180 minsrt &amp; rt like + tag friends with $OBT on quoted tweet,teti,0xLzt,False,61,0.06901494,0.03895306,0.085206576,0.100543536,0.081719816
Thu Dec 02 15:39:55 +0000 2021,"helped my homegirl get a sugar daddy and she just made $425 for a 5 min bj, ladies the money is out there",Santi,OyeSantino,False,812,0.31089434,0.16014384,0.31149206,0.17749497,0.5181733
Thu Dec 02 15:39:55 +0000 2021,this also means this is the last generation of human beings born in the era of pre and early internet video game mysteriesfrom now on everyone is going to be born after datamining and information became easily available,jacob 🧸,JixelFizzybomb,False,306,0.15893745,0.123982,0.1826188,0.32816482,0.09629432
Thu Dec 02 15:39:55 +0000 2021,@jmkvult I vote #bts for worldwide fan's choice top 10 at the #MAMAVOTE,Kookie,Kookie76470114,False,4,0.085532784,0.067617625,0.09034949,0.08400748,0.089473985
Thu Dec 02 15:39:55 +0000 2021,@kiiiiiirstieeee damn i thought this was real,ash🍂,ashlynnmichael,False,1404,0.6546013,0.5372189,0.82393557,0.2591554,0.124822214
Thu Dec 02 15:39:55 +0000 2021,What a beautiful #sissy scenario https://t.co/zWKoiTsCbM,T,blackrose246800,False,119,0.6364068,0.5709702,0.741164,0.12648161,0.3992417
Thu Dec 02 15:39:55 +0000 2021,"Put yourself first, black men, you know I'm talking to you. Nobody else is prioritizing you but wants to be prioritized by you. Make sure you are okay!No one is coming to save you but you",F R A N K L Y N 💐,frxnklynwalks,False,59,0.6134238,0.52189475,0.253212,0.32908955,0.17510414
Thu Dec 02 15:39:55 +0000 2021,"Sex yesterday was sweaty as fuck... it was such a rough and wild night, full of passion and cum everywhere  watch the super hot 20 min video on https://t.co/ZJUct68N3Z or https://t.co/dRKyDWe4iS https://t.co/2TM1Rt8bLl",PHAGOTS,PHAGHOTS,False,100,0.88362944,0.49501884,0.9238149,0.23377167,0.943203
Thu Dec 02 15:39:55 +0000 2021,.@BTS_twt ranks #1 on Billboard Global 200 Excl. U.S. Artists Year-End 2021 chart. https://t.co/bLeDsxa3HJ,lana on exam,MINGL0SSIE,False,702,0.055015534,0.036571667,0.030219695,0.06224747,0.027431201
Thu Dec 02 15:39:55 +0000 2021,"Germany locks unvaxxed. Here in the USA, the unvaxxed are just helpless sheep waiting for a foreign virus to vaccinate them, so then they can be treated by a biotechnology drug.  They choose a virus over an American vaccine. Have watched a bunch of them die. Sad. Not patriotic.",matthew schiller,Schillerbits,False,53,0.4365733,0.4440672,0.13516042,0.60871655,0.0643249
Thu Dec 02 15:39:56 +0000 2021,@swolebizness I can imagine,🌪Wakandan Queen Storm #blkcottagecoreday™️☁⚡,Bythegoddess4,False,1534,0.09243601,0.052536577,0.10665546,0.11596753,0.136272
Thu Dec 02 15:39:56 +0000 2021,Get custom price alerts with the Dragon Shield Card Manager app! MTG/Pokemon/Yugioh!Pick a card to watch and get an alert if the price on your favorite marketplace goes above/below the price you set!Download app: https://t.co/85buYU1AIKWhich card would you set an alert for? https://t.co/Jgl4iSil1F,Dragon Shield,DragonShield_,False,10232,0.058606803,0.048565924,0.02480494,0.036168043,0.040871147
Thu Dec 02 15:39:56 +0000 2021,Getting bred always puts a smile on my face  https://t.co/lVRZyrzAF3,glossy💦♥️,skrrrttt96,False,17,0.12680005,0.0678597,0.10055029,0.2625951,0.18454133
Thu Dec 02 15:39:56 +0000 2021,@NFt_War @BoredApeYC This little fella will have a beautiful place here right by the beach. I can't afford one myself but I promise you we got plenty of ape-love and bananas!!@elsueco76 @PersigoT @info414,Snark,grandpagorilla,False,13,0.24032508,0.21610068,0.17233036,0.22531213,0.18850936
Thu Dec 02 15:39:56 +0000 2021,kpoopies gettin mad over this? now i know why their faves tanked and flopped so hard ,lara⁷,mournchild,False,2242,0.27287945,0.26153868,0.16468638,0.27095395,0.18757793
Thu Dec 02 15:39:56 +0000 2021,Excellent video pointing up how Complicit Media and Psychiatrists sustain the CIA-DOD Black Operation of targeting people with DEW and Neurotech with a practiced False-Narrative of mental illness:Targeted Individuals - Community Clarity part 1. https://t.co/ATNnqRk4fE,Writer & Journalist,SatyaCovertCAS,False,74,0.5154597,0.49731693,0.42174566,0.33063644,0.18285368
Thu Dec 02 15:39:56 +0000 2021,"I am.Therefore, pain.",Gin 🦴 is memeing,CalsAintIt,False,1518,0.16640997,0.06845595,0.071995266,0.48547462,0.06678488
Thu Dec 02 15:39:56 +0000 2021,@rasmansa I cannot solve this. The value of A = 10 and that is it.,Herbert Nenninger,giantrobot1973,False,79,0.15044935,0.14285596,0.11099516,0.16411893,0.059079614
Thu Dec 02 15:39:56 +0000 2021,Why the designation  what a loser,Ndu,NdumyS_,False,1259,0.84070635,0.895227,0.33604953,0.109649606,0.047895364
Thu Dec 02 15:39:56 +0000 2021,IMAGINE,alyssa,wsugarry,False,9271,0.067251995,0.033662017,0.049406756,0.08083912,0.0477952
Thu Dec 02 15:39:56 +0000 2021,Thanks for making me cry before 10am,Ariana-Lizette,ariapproves,False,852,0.18360041,0.13082285,0.12152454,0.23508605,0.07618231
Thu Dec 02 15:39:56 +0000 2021,@elonmusk can you buy $TSLA please I'm in weekly calls and underwater plz!!,DARKPOOLSYNDY,darkpoolsyndy,False,3,0.1250865,0.084291235,0.12305573,0.0925154,0.1455637
Thu Dec 02 15:39:56 +0000 2021,"12/1/2021 Miles Guo: Alvin Chau is not a key figure under Meng Jianzhu's command, and Xi Jinping has yet shaken the foundation of Meng Jianzhu's forces; the Jiang family alone controls nearly one third of Bitcoins, Meng Jianzhu controls Huobi, oversea gangsters, and drug and",Alvin火龙果5,momoki2017,False,65,0.09453719,0.10914199,0.037255142,0.075060174,0.074811146
Thu Dec 02 15:39:56 +0000 2021,"BEAUTY&amp;theBEASTXLORDoftheFLIESA 16yo gifted potionbrewer is afraid to brew forbidden potions. When the queen executes her parents, she must overcome her fears before winter ends or everyone she loves will die.#PITMAD #F #YA #FTA #DIS #OWN",Katie Abdou | RT MARGINALIZED WRITERS TODAY,KaitlynAbdou,False,1450,0.43131858,0.20494942,0.35864323,0.7660367,0.16843979
Thu Dec 02 15:39:56 +0000 2021,"just started watching my hero academia and like always.....i HATE everyone,,, all stupid characters i hate yall. 2D mfs i'll delete you",female gazing⁷,babycrystal__,False,443,0.88824683,0.895227,0.7534234,0.7120713,0.13398814
Thu Dec 02 15:39:56 +0000 2021,The Omarion variant has been in the US for a minute.,kaaron rodgers.,NailsNCrowns,False,1836,0.081412785,0.05871807,0.016383506,0.029807646,0.019028325
Thu Dec 02 15:39:56 +0000 2021,@JonathanPieNews Do you mean you're fully vaccinated as Jonathan Pie or Tom Walker. Because seeing as Jonathan Pie is a made up character you could just make anything up about your vaccination status. I think it's a good thing btw.,keith robson,keethropson,False,45,0.12928483,0.1487509,0.042547878,0.077351145,0.018418262
Thu Dec 02 15:39:56 +0000 2021,"Arriving in #Bradford earlier, round every city centre corner was a scene like this. Pretty, buzzy, grand. https://t.co/aWA5hDyi6o",Susan Hinchcliffe,SHinchcliffe,False,7371,0.06574073,0.051369287,0.043013223,0.06985501,0.04326448
Thu Dec 02 15:39:56 +0000 2021,"I'm giving away a DOGE Tesla &amp; $50,000 in $DOGE. Which do you want?To enter:RetweetFollow @elonmusk, @binance, @cz_binanceHave a KYC'd Binance accountTweet the prize you want &amp; why with hashtags #DOGEorTesla &amp; #BinanceOur favorite answer from each 'team' will win. https://t.co/A2VLB6fh4a",Armand Abasllari,AbasllariArmand,False,0,0.14855573,0.106156126,0.17438,0.16538279,0.14275281
Thu Dec 02 15:39:56 +0000 2021,wrapped up in the vault ,麦わら レキシ,michikomalandho,False,37,0.100964144,0.06645359,0.06977596,0.121820286,0.07596621
Thu Dec 02 15:39:56 +0000 2021,TAG BOOSTING TIME !!Rooting For 1 MillionCan I Get 200 Retweet ?TAG : PRATIK STANDS STRONG,Kiran Nain,KiranNain29,False,8,0.22136883,0.15336035,0.1657791,0.4245355,0.2016204
Thu Dec 02 15:39:56 +0000 2021,"@rayainn Dear Customer, apologize for the inconvenience, please send us a screenshot confirming before the payment page -ST",redBus,redBus_in,True,16358,0.08106847,0.061943457,0.0603011,0.059715565,0.032357853
Thu Dec 02 15:39:56 +0000 2021,@theAltArp @DefNotDarth @Walmart There is no way a cop can know if the guy is truly disabled or if he is riding it to make people think he is not a threat. Let's wait for more facts to come out before passing judgement.,TheLoneGam3r,lone_gam3r,False,43,0.1538176,0.16416922,0.09659646,0.18318966,0.036225274
Thu Dec 02 15:39:56 +0000 2021,you can find enhypen in just a second. congratulations to enhypen and to other artists !! https://t.co/Vi57g9tL21,benjamin the penguin,luvprkjngseong,False,800,0.1983484,0.13164695,0.13424085,0.53023,0.48354062
Thu Dec 02 15:39:56 +0000 2021,"@NeilClark66 Exactly this is and has been crucial from the start. No one in governments around the world has stopped partying, holidaying or celebrating. Does anyone really think, if we had a deadly Ebola outbreak that any politician would be going to parties.",Lucinda 🌸,BlueRoses_,False,198,0.11781419,0.115303904,0.03996108,0.17661549,0.03733183
Thu Dec 02 15:39:56 +0000 2021,"@4thSnake Joseph on top, now i know you DO have good taste",ShershahAD,AdShershah,False,111,0.10659353,0.0606982,0.10204501,0.1604694,0.18160248
Thu Dec 02 15:39:56 +0000 2021,"A Constitution ""can be preserved in practice no other way than through...courts of justice, whose duty it must be to declare all acts contrary to the manifest tenor of the Constitution void. Without this...rights or privileges would amount to nothing."" - Hamilton, Federalist 78.",Pon Pon Shrimp,PonPonShrimp,False,165,0.0608945,0.04262635,0.012139891,0.08623926,0.01799867
Thu Dec 02 15:39:56 +0000 2021,"Please help support 10 Years of 5SOS | Dark, add a #Twibbon now! https://t.co/M6yFtTr5D8",♡vic || 5SOS 2011,hemmowife0,False,269,0.07704405,0.07324318,0.050030246,0.1084505,0.040877063
Thu Dec 02 15:39:56 +0000 2021,"I was hijacked at my home last night. As I drove into the complex armed men followed me. They took all I had with me - my phone, my watch, my wallet and of course the car. I don't have a car anymore. I have been a victim of crime too many times in Joburg. I am grateful for life!",Vuyo,Vuyo40049555,False,241,0.20202674,0.12664507,0.0827069,0.505919,0.09024889
Thu Dec 02 15:39:56 +0000 2021,"@ConvergencePact @TachiStar @Pokemon I think they've given us a pretty good look at the game already. New forms, history tidbits, background story, mission, the point of the game, new characters. Now go figure out the rest yourself.",Sam Accardi,justsam5512,False,75,0.069799714,0.07019768,0.08281613,0.048643716,0.04628049
Thu Dec 02 15:39:56 +0000 2021,I'm doing well x,D_ j,dja_j1,False,3,0.08707933,0.03458409,0.09577563,0.082958095,0.2547564
Thu Dec 02 15:39:56 +0000 2021,"Joe Biden claims he's a ""faithful Catholic.""But he sent his top lawyer to the Supreme Court yesterday to argue that killing 63 million babies in abortions in not enough.",Javier Yohn Zubiría 🇪🇸ن,Jonasyo,False,943,0.4070224,0.31532854,0.10364379,0.62270164,0.1129376
Thu Dec 02 15:39:56 +0000 2021,Why did I expect it to start flying https://t.co/A3VzZVXSTM,คุณพค,YeolYeol_yeol,False,89,0.03945568,0.019544747,0.019136101,0.059966948,0.041232377
Thu Dec 02 15:39:56 +0000 2021,"d)Africa has 54 independent states, 1.3billion+ people, 37 M km2 size - a challenge for political union. Ethiopia has 9 National Regional States, 115M people (2nd in Africa), 1.104 million km2 (10th in Africa). Thus, Ethiopia's unity or disintegration symbolizes Africa's #NoMore",Meriam,meru_maj,False,266,0.11428557,0.09511831,0.05782843,0.1532142,0.08672416
Thu Dec 02 15:39:56 +0000 2021,"Have you seen the document dump on the Pfizer vaccine data? It's a bombshell. No wonder the FDA fought to keep it hidden for 55 years. Here is the quick takeaway: By February of 2021, Pfizer had already received more than 1,200 reports of death allegedly caused by the vaccine",2nd Class Citizen in Hawaii 🇨🇳,blueskies1750,False,260,0.112336375,0.11033305,0.03141763,0.1676466,0.010766628
Thu Dec 02 15:39:56 +0000 2021,"Eric over Greenwood &amp; Camavinga, una.",Sihle,SihleN_,False,43,0.089502774,0.06476207,0.11447205,0.18465826,0.11668237
Thu Dec 02 15:39:56 +0000 2021,i want what they have,ni🐈‍⬛,kireihyunnie,False,206,0.07003963,0.022003938,0.057880826,0.15320514,0.14789598
Thu Dec 02 15:39:56 +0000 2021,@CTXTBR I vote #txt for #MAMAVOTE 2021,Scorpius. 📺,VzZz27,False,169,0.074533015,0.04857825,0.07362553,0.08068314,0.09490028
Thu Dec 02 15:39:56 +0000 2021,"As long as I live, I will never forgive Susan Collins for allowing Brett Kavanaugh to become a Supreme Court Justice.",Mary,nellygiannini,False,246,0.065422736,0.038259715,0.026555547,0.06629113,0.06028436
Thu Dec 02 15:39:56 +0000 2021,"Here is a video teaser of MGG Battle of the Guild happening on Dec 1-4,2021 https://t.co/8KtuWjxVyrCo-sponsors:@BlockTides | @demoleio | @ownlyio | @sparkpointio | @nitroleaguegameJoin the grandest event of the season!  https://t.co/0V5hrsgUb0",Munim,Munim10697799,False,25,0.119534336,0.12288365,0.1201572,0.16176808,0.05752034
Thu Dec 02 15:39:56 +0000 2021,One day I post 10 stories and then go missing for 2 months.,ANMOL 🇮🇳,KissesAnmol,False,225,0.04118524,0.019306526,0.019061694,0.06271193,0.037164625
Thu Dec 02 15:39:56 +0000 2021,@willow_peck @RichardBurgon @10DowningStreet Ok... so basically that will put successful people off from being MPs. The pay isn't great and they can have any other properties during their term.Personally I'd rather have top talent representing my country,J,jonowluk,False,30,0.08949223,0.095755965,0.067692555,0.06699374,0.04407645
Thu Dec 02 15:39:56 +0000 2021,Want to make FREE calls? Try @TalkUApp. #freecall #freetext https://t.co/uo9D1pHep4,Fabio Oz,oz_fabio,False,10,0.051587895,0.025386032,0.024838196,0.06532391,0.08258976
Thu Dec 02 15:39:56 +0000 2021,Job try me ONE time &amp; I be on indeed for the rest of the day.,Jas A.,Jasmineincharge,False,401,0.13465934,0.058578484,0.13980752,0.2740534,0.15035667
Thu Dec 02 15:39:56 +0000 2021,I have notes to give about his animation...wtf is that.,Jenna,JennaVFX,False,936,0.69542736,0.43279144,0.83350897,0.09944401,0.25726062
Thu Dec 02 15:39:56 +0000 2021,#Akhanda literally it's Akhanda. #Balayya's Aghora dialogues were giving goosebumps. Fight scenes are the best part of the movie. Every fight has its separate place. Must admire his acting at this age. No one can do justice unless it's him. Overall it's a mass #Blockbuster.,MANOJ..TARAK ANNA DIE HARD FAN💪💪💪💪,manoj45800736,False,171,0.085002795,0.060317013,0.0578892,0.14141676,0.07315762
Thu Dec 02 15:39:56 +0000 2021,why have i never noticed that they high fived that's so cute https://t.co/PogaCSoVgm,sarah🐸,TwoDirection28,False,4,0.0812041,0.053429496,0.046361078,0.07572936,0.090206295
Thu Dec 02 15:39:56 +0000 2021,"If you're planning to invest in a business, there's a secret recipe for it to thrive in our modern day economy..Watch #ThamaniOnNtv now to get more information on how technology can be so helpfulThamani OnNtvAt645pmhttps://t.co/XVQuy8xy7Q",JESUS,Goddie_Ke,False,48705,0.027837023,0.016307253,0.010906786,0.036990423,0.02568816
Thu Dec 02 15:39:56 +0000 2021,don't y'all wanna see twice winning again like this??? now go vote on MAMA and let's go back inside top 10 faster bc we don't have much time left to secure a spot. twice only have onces so let's give them more awards that they truly deserved! https://t.co/it4EMAeRW1,No _sana _no_ life🧪O+T=♡,carat_once976,False,50,0.094520696,0.08849565,0.04340775,0.06663791,0.0386817
Thu Dec 02 15:39:56 +0000 2021,": Thank you so much for giving us this amazing award, I love you so much!: I believed it when we received the award, but now that we're on our way home, I can't believe we won this.",cham,skzhjmh,False,360,0.03750384,0.016734721,0.020976668,0.035296917,0.02786854
Thu Dec 02 15:39:57 +0000 2021,@dub_offical @iFireMonkey I appreciate you keeping me up to date! You are awesome,vibe ⍨,VibifyGaming,False,197,0.30411005,0.16103576,0.31059575,0.30228555,0.44805074
Thu Dec 02 15:39:57 +0000 2021,making fun of viktor isn't enough i need to put him in a jar,Brun Brun,Bruna_o_et,False,196,0.32897925,0.23044078,0.21623757,0.56412256,0.2140642
Thu Dec 02 15:39:57 +0000 2021,Apartment hunting is so depressing. How can a fucking studio be $1500!?? We are in hell.,💨 ,fawwaz__ibra,False,1178,0.93167704,0.7868662,0.9547266,0.4379097,0.34420416
Thu Dec 02 15:39:57 +0000 2021," | ""Levitating"" is the first solo female song to be #1 on a Billboard Hot 100 Year-End chart since ""Rolling in the Deep"" in 2011! https://t.co/PGtnjgmN3I",제이줴_miss coffee⁷∞EN—💜💛💙💚❤,bemebeJJ,False,85,0.08563233,0.0487625,0.037417594,0.15451984,0.14384425
Thu Dec 02 15:39:57 +0000 2021,We're going live on Tee Radio in a bit. Stay tuned! #SB19 #SB19_JOSH #SB19_SEJUN #SB19_STELL #SB19_KEN #SB19_JUSTIN https://t.co/WlqAey2NCM,ᜐ᜔ᜇ᜔ ᜇᜒᜈ᜔ ᜀᜃᜎᜒ | DON'T FOLLOW ME!!,AkaliRyn,False,464,0.07725444,0.06790895,0.050334577,0.1134781,0.047704894
Thu Dec 02 15:39:57 +0000 2021,and we still here...,B eomie,soft4bis,False,326,0.053302836,0.024075309,0.021114955,0.055855043,0.033724286
Thu Dec 02 15:39:57 +0000 2021,"@Hoglitosis @DrKarlynB I'm not saying the mother isn't at fault for killing the unborn. You can't help but wonder if we had a society of responsibility culture that this wouldn't exist. The problem is abortion creates irresponsible people who know they have an ""easy out"". It's not pro-woman, AT ALL.",Chana Krause,Sephardi_Bee,False,20,0.36442235,0.30168346,0.14943856,0.6360652,0.074126154
Thu Dec 02 15:39:57 +0000 2021,Billboard Global 200 Excl. U.S. Artists Year-End Chart -- 2021:#1. @BTS_twtBillboard Global 200 Excl. U.S. Year-End Chart -- 2021:#1. Dynamite#5. Butter#41. Permission to Dance#68. Life Goes On#123. Boy With Luv#131. My Universe,♡,anataeguck,False,14,0.059427984,0.033525582,0.035674404,0.12755258,0.035026047
Thu Dec 02 15:39:57 +0000 2021,@Texas_Ranger724 I can't find any reference indicating that Dr. Robert Malone was CEO of Pfizer - or even worked for the company. He falsely claims that he invented mRNA technology.,AirBirber,SpankySpankster,False,840,0.05580201,0.05640808,0.024037419,0.019452333,0.012775857
Thu Dec 02 15:39:57 +0000 2021,I have to agree!,JAPE,jappiemoshidi,False,1099,0.03772137,0.01587462,0.021952577,0.057088267,0.03590782
Thu Dec 02 15:39:57 +0000 2021,"Doyoung ""Today, I received 2 awards that I'm grateful for. Even though it was very awkward going to an award ceremony alone, my heart became at ease and better thinking of Czennies who are congratulating me. It's really thanks to you that I was able to receive this award.",yumi,rjaemsuh,False,513,0.10686819,0.123069115,0.060724337,0.035324074,0.04740992
Thu Dec 02 15:39:57 +0000 2021,MY VALID VOTE FOR TODAYI vote #MAMAVOTE #lisa,LOVE ~🐕,Dear811346571,False,24,0.13900101,0.109652154,0.09809758,0.11681776,0.13680226
Thu Dec 02 15:39:57 +0000 2021,"sometimes i want someone to put me in my place but oh, you need to be at my level to do that but to your suprise, no one is at my level",˚₊· ͟͟͞͞➳❥Ren,rensthought,False,59,0.2407715,0.13509598,0.12220003,0.25468317,0.36786154
Thu Dec 02 15:39:57 +0000 2021,@btsvotingorg I vote #bts for Worldwide Fans' Choice Top 10 #MAMAVOTE @BTS_twt,dewii⁷⁺⁵,taefordee,False,268,0.085291654,0.06748076,0.1092037,0.08641822,0.0996897
Thu Dec 02 15:39:57 +0000 2021,This why I stopped playing with my VR ,Jacoby🐉,hjacobyh,False,448,0.14296716,0.06479805,0.07804691,0.15588258,0.08948936
Thu Dec 02 15:39:57 +0000 2021," Congratulations BLACKPINK for winning ""U+IDOL Inkisang"" at the 2021 Asia Artist Awards.",SUNshine☀️Jisoo #THEALBUM👑,sunshine_pinks,False,191,0.024274543,0.015881617,0.016085876,0.02843446,0.07404019
Thu Dec 02 15:39:57 +0000 2021,this video ..... im going to act like i dont know them https://t.co/MVgM6roAOp,a.,nothinmylife,False,827,0.085949324,0.049265597,0.08463,0.13667955,0.121522665
Thu Dec 02 15:39:57 +0000 2021,I want to cry I litwrally have no one to talk to fawk riya and fake muskan,aej,taenniequemus,False,0,0.5373434,0.4655305,0.37900758,0.48529908,0.37258878
Thu Dec 02 15:39:57 +0000 2021,Hate to do it @MLBPA but we're crossing the picket line! Happy to announce I've signed a 1 year deal with the @whitesox for this upcoming MLB season. I'm a professional baseball player. Dreams really do come!,Johnny! JamBoogie,_errrrrrr,False,237,0.22659637,0.16044568,0.20013738,0.28603548,0.16181833
Thu Dec 02 15:39:57 +0000 2021,[INFO]!Posiciones de @BTS_twt en la lista de fin de ano de Billboard!*Top Duo/Group1. BTS*Artist 100 12. BTS*Hot 100 Artists7. BTS*Billboard Hot 10011. Butter41. Dynamite*Billboard 20040. BE113. Map Of The Soul: 7*Digital Song Sales1. Butter2. Dynamite https://t.co/XZFLSnhIsr,Brisas☽⁷🪐💜,ym_eclipse17,False,37,0.07786152,0.054915972,0.15131775,0.10365688,0.12024772
Thu Dec 02 15:39:57 +0000 2021,"@POTUS Good for you! What are you doing to protect women rights in your country. The USA used to be a good example of what women can achieve. Between the pay disparity and the attack on abortion rights, where are you?",Art by Wietzie,ArtWietzie,False,310,0.3475821,0.3631347,0.13190679,0.27303973,0.12949017
Thu Dec 02 15:39:57 +0000 2021,"The country's ambitious tree-planting goals aren't achievable ""unless we start thinking in a really big way about seed"" https://t.co/qhXcsj22M4",crimson151,crimson151,False,2209,0.06530579,0.05894864,0.043811604,0.06559688,0.08190122
Thu Dec 02 15:39:57 +0000 2021,@iamviveksiva @MervinJSolomon Loving it! Its such a peppy number #Uruttu,Ammu 🌙,Ammu_LiveLove,False,9,0.14437416,0.094031505,0.18940231,0.20118038,0.32167873
Thu Dec 02 15:39:57 +0000 2021,@httpwwx YES U ARE,pearl ★,_sleepybat_,False,100,0.15552324,0.11222545,0.13129589,0.32336962,0.19305147
Thu Dec 02 15:39:57 +0000 2021,I have a feeling that anti-vaxxers who didn't grow up with Sesame Street would fuel more protests against COVID restrictions in Germany.  Those anti-vaxxers who attacked Big Bird on Twitter &amp; fueled riots &amp; protests in Europe are causing trouble by spreading misinformation.,Jeremiah Liles,JeremiahLiles1,False,845,0.19179466,0.16711596,0.18605267,0.2668755,0.104975216
Thu Dec 02 15:39:57 +0000 2021,Glad to see you chose #JOLION as your very first car and gave it a beautiful name Red Antonia. Keep pursuing more achievements and #drivebeyond the limit with #HAVAL! Congrats to you and enjoy your poster @alexitocrece. #7MCelebrations https://t.co/EkTKhb1SMS,Rajendra Kumar Choudhary,loveaarti2010,False,22,0.10235219,0.11437955,0.055999108,0.0793594,0.047144517
Thu Dec 02 15:39:57 +0000 2021,@Waleed53856060 @LowLow52235848 @Mononoke_Inu I'm born on 1st Aug :)#SHIB,SHIB Aksinfo7,aksinfo7,False,109,0.15214984,0.10879406,0.26108086,0.117715344,0.1821724
Thu Dec 02 15:39:57 +0000 2021,staying alive in a country that wants you dead is itself resistance.,Antifa Selfcare Bot,antifa_selfcare,False,283,0.4859515,0.41038355,0.14736734,0.6727551,0.058547236
Thu Dec 02 15:39:57 +0000 2021,if I cut out weed &amp; fast food my pockets would be FAT. I would also loose my fucking mind. ,babyc🤎,jaylonohalo,False,11001,0.93285096,0.7549794,0.96887034,0.6251849,0.43950647
Thu Dec 02 15:39:57 +0000 2021,"@avisriii @instagram @Meta @WhatsApp My account also got hacked and support service aren't doing anything about it,so I someone recommended skid_cyber on Instagram he successfully retrieve my account back, he's legit and reliable",David James,DavidJa91486595,False,17,0.13825497,0.12213744,0.11608293,0.22180256,0.11324914
Thu Dec 02 15:39:57 +0000 2021,"Not feeling well, give your more focus to voting, I'll be back in a whilePRATIK STANDS STRONG",Somesh Oza,SomeshOza2,False,189,0.25972155,0.22262771,0.15413427,0.26574993,0.1800571
Thu Dec 02 15:39:57 +0000 2021,"3/  exDANA holders are entitled to participate in governance, receive a pro-rata share of the protocol revenue, and enjoy an increased $DANA APY received from eligible participation in Ardana's liquidity mining programs.",pinol39906,pinol39906,False,5,0.02501284,0.016626937,0.011802785,0.013645532,0.031727284
Thu Dec 02 15:39:57 +0000 2021,"I'm going to keep preaching that not I, or any other person of color in this country, is oppressed. You're only oppressed in your own mind. You're only limited by your own insecurities. Stand up and claim what's yours. Stop letting the race-baiters keep you shackled.",all lemons matter odinist guns cars and blades,Lemon_SqueezeSP,False,289,0.5497944,0.57343847,0.16554894,0.35127246,0.0919801
Thu Dec 02 15:39:57 +0000 2021,"History doesn't repeat itself, but it does rhyme.A vaccine-needle swastika is the perfect flag for this.",Christel D. Swenson 🟡⚫️🔻🐍🇺🇸,chris_swenson76,False,3862,0.096060805,0.07839593,0.03987878,0.1212263,0.04211218
Thu Dec 02 15:39:57 +0000 2021,[VIDEO] 211202 @BTS_twt Congratulations to #BTS for winning the 'U+ Idol Live Popularity' Award at the 2021 Asia Artist Awards!https://t.co/IHeI5yUpqS,Vivian Khoa⁷ 💜,viviankhoa,False,89,0.06313914,0.03665846,0.0564422,0.14574732,0.14043185
